### DATA:
#
# 239
#      Q             I(Q)           Error     
1.26035884E-01  1.85049294E-03  1.43475915E-04
1.27096495E-01  1.77166487E-03  1.44643212E-04
1.28157105E-01  1.64688875E-03  1.46932336E-04
1.29217716E-01  1.59018828E-03  1.47780364E-04
1.30278326E-01  1.68534586E-03  1.47744703E-04
1.31338937E-01  1.61393608E-03  1.48935962E-04
1.32399547E-01  1.50702428E-03  1.45717959E-04
1.33460158E-01  1.68981403E-03  1.43087620E-04
1.34520769E-01  1.72088668E-03  1.42277592E-04
1.35581379E-01  1.50121097E-03  1.41854143E-04
1.36641990E-01  1.58316114E-03  1.39743278E-04
1.37702600E-01  1.48885945E-03  1.39554961E-04
1.38763211E-01  1.37117039E-03  1.38952627E-04
1.39823821E-01  1.34240525E-03  1.38037217E-04
1.40884432E-01  1.47505198E-03  1.37731119E-04
1.41945042E-01  1.54852060E-03  1.37129471E-04
1.43005653E-01  1.43551733E-03  1.36657034E-04
1.44066263E-01  1.51257652E-03  1.35827669E-04
1.45126874E-01  1.47894801E-03  1.35774897E-04
1.46187484E-01  1.43221424E-03  1.35274356E-04
1.47248095E-01  1.19144097E-03  1.34248922E-04
1.48308705E-01  1.20624279E-03  1.33773830E-04
1.49369316E-01  1.30606815E-03  1.33592587E-04
1.50429926E-01  1.35039600E-03  1.33685590E-04
1.51490537E-01  1.19257346E-03  1.32406116E-04
1.52551147E-01  1.26623083E-03  1.32033425E-04
1.53611758E-01  1.23033362E-03  1.31617634E-04
1.54672369E-01  1.32196397E-03  1.30405395E-04
1.55732979E-01  1.29523873E-03  1.30216503E-04
1.56793590E-01  1.30226184E-03  1.29289039E-04
1.57854200E-01  1.39533356E-03  1.29133462E-04
1.58914811E-01  1.19881798E-03  1.28324752E-04
1.59975421E-01  1.17932695E-03  1.27983618E-04
1.61036032E-01  1.09206264E-03  1.27710470E-04
1.62096642E-01  1.16574330E-03  1.27325363E-04
1.63157253E-01  1.13939183E-03  1.26420013E-04
1.64217863E-01  1.08569829E-03  1.27100859E-04
1.65278474E-01  1.21367195E-03  1.25590824E-04
1.66339084E-01  1.05818392E-03  1.25974780E-04
1.67399695E-01  1.17974697E-03  1.25378733E-04
1.68460305E-01  1.16669200E-03  1.27695490E-04
1.69520916E-01  1.08112705E-03  1.29025054E-04
1.70581526E-01  9.73154480E-04  1.30142762E-04
1.71642137E-01  1.02249378E-03  1.31189399E-04
1.72702747E-01  9.91406230E-04  1.32139231E-04
1.73763358E-01  9.72574577E-04  1.31411222E-04
1.74823969E-01  1.11244805E-03  1.33127358E-04
1.75884579E-01  9.86027221E-04  1.32932764E-04
1.76945190E-01  9.65954736E-04  1.32695276E-04
1.78005800E-01  1.05231442E-03  1.33602602E-04
1.79066411E-01  1.11902164E-03  1.33884133E-04
1.80127021E-01  1.05240134E-03  1.33337306E-04
1.81187632E-01  9.48053785E-04  1.34362238E-04
1.82248242E-01  9.10508446E-04  1.34693109E-04
1.83308853E-01  8.83444212E-04  1.34479211E-04
1.84369463E-01  9.23061122E-04  1.34647271E-04
1.85430074E-01  9.05704995E-04  1.35123136E-04
1.86490684E-01  9.79700436E-04  1.35851882E-04
1.87551295E-01  8.14230492E-04  1.34876773E-04
1.88611905E-01  9.52666004E-04  1.35293879E-04
1.89672516E-01  8.33290629E-04  1.35834609E-04
1.90733126E-01  7.20564897E-04  1.35568959E-04
1.91793737E-01  9.39515109E-04  1.35325074E-04
1.92854347E-01  7.75237878E-04  1.35364220E-04
1.93914958E-01  8.38157410E-04  1.34727218E-04
1.94975569E-01  8.21535786E-04  1.35344841E-04
1.96036179E-01  7.66760049E-04  1.35140329E-04
1.97096790E-01  8.23796416E-04  1.34963784E-04
1.98157400E-01  7.94862397E-04  1.34259636E-04
1.99218011E-01  9.18064887E-04  1.34575910E-04
2.00278621E-01  9.42432322E-04  1.35213383E-04
2.01339232E-01  8.80629756E-04  1.36904753E-04
2.02399842E-01  5.77754341E-04  1.39534776E-04
2.03460453E-01  7.12101969E-04  1.42442918E-04
2.04521063E-01  7.33740007E-04  1.43500554E-04
2.05581674E-01  6.15178297E-04  1.44671237E-04
2.06642284E-01  7.14382467E-04  1.45279062E-04
2.07702895E-01  6.99226744E-04  1.47296389E-04
2.08763505E-01  7.38070657E-04  1.47819369E-04
2.09824116E-01  7.69369925E-04  1.49313949E-04
2.10884726E-01  8.24162116E-04  1.50399547E-04
2.11945337E-01  6.36816956E-04  1.50819244E-04
2.13005947E-01  7.23741949E-04  1.51914266E-04
2.14066558E-01  5.50369111E-04  1.52621006E-04
2.15127169E-01  6.58825040E-04  1.53596447E-04
2.16187779E-01  6.44504403E-04  1.54555546E-04
2.17248390E-01  6.74758106E-04  1.54803583E-04
2.18309000E-01  6.74188758E-04  1.54761281E-04
2.19369611E-01  7.17410507E-04  1.56086677E-04
2.20430221E-01  8.15181372E-04  1.56836251E-04
2.21490832E-01  5.45376291E-04  1.57044133E-04
2.22551442E-01  6.19392532E-04  1.56979260E-04
2.23612053E-01  5.77945262E-04  1.56067209E-04
2.24672663E-01  7.44589294E-04  1.57920633E-04
2.25733274E-01  5.54188776E-04  1.57320445E-04
2.26793884E-01  5.77022322E-04  1.57789031E-04
2.27854495E-01  4.98663013E-04  1.57708133E-04
2.28915105E-01  5.57067804E-04  1.57908543E-04
2.29975716E-01  5.52326751E-04  1.58362350E-04
2.31036326E-01  5.27615659E-04  1.58651643E-04
2.32096937E-01  5.02003978E-04  1.57399910E-04
2.33157548E-01  6.72050752E-04  1.59046727E-04
2.34218158E-01  4.76418063E-04  1.59230650E-04
2.35278769E-01  5.13373253E-04  1.59068995E-04
2.36339379E-01  6.47008419E-04  1.58104631E-04
2.37399990E-01  5.21781544E-04  1.59934812E-04
2.38460600E-01  6.72675048E-04  1.59304501E-04
2.39521211E-01  5.80923011E-04  1.59694733E-04
2.40581821E-01  5.81811803E-04  1.59491885E-04
2.41642432E-01  5.95819515E-04  1.59659874E-04
2.42703042E-01  6.00241435E-04  1.59469182E-04
2.43763653E-01  5.15419059E-04  1.60037045E-04
2.44824263E-01  4.96072384E-04  1.59788616E-04
2.45884874E-01  3.36354598E-04  1.59626247E-04
2.46945484E-01  7.05727376E-04  1.59866501E-04
2.48006095E-01  5.18957774E-04  1.60032035E-04
2.49066705E-01  3.79944220E-04  1.60231773E-04
2.50127316E-01  4.13686037E-04  1.59989649E-04
2.51187926E-01  6.40717645E-04  1.60356806E-04
2.52248537E-01  4.39929155E-04  1.60609916E-04
2.53309148E-01  5.28715551E-04  1.60401541E-04
2.54369758E-01  5.10705945E-04  1.60741955E-04
2.55430369E-01  4.59222433E-04  1.61218528E-04
2.56490979E-01  7.03206286E-04  1.60711528E-04
2.57551590E-01  3.32207729E-04  1.62767727E-04
2.58612200E-01  4.80200164E-04  1.69492521E-04
2.59672811E-01  3.28435563E-04  1.74849695E-04
2.60733421E-01  5.24368758E-04  1.79625385E-04
2.61794032E-01  4.72244186E-04  1.83536995E-04
2.62854642E-01  3.67192241E-04  1.86977722E-04
2.63915253E-01  4.74719020E-04  1.89321338E-04
2.64975863E-01  5.82871338E-04  1.91786162E-04


### HEADER:
#
#{
#    "analysis": {
#        "guinier": {
#            "I0": "0.0166515597024719",
#            "I0_autorg_err": -1,
#            "I0_err": 0.00040683944501558703,
#            "I0_est_err": 7.039993102526578e-05,
#            "I0_fit_err": 0.00040683944501558703,
#            "Rg": "32.55857789855414",
#            "Rg_autorg_err": -1,
#            "Rg_err": 0.9760378367520994,
#            "Rg_est_err": 0.2136324205567802,
#            "Rg_fit_err": 0.9760378367520994,
#            "nEnd": 26,
#            "nStart": 0,
#            "qEnd": "0.04013",
#            "qRg_max": "1.3064595490396045",
#            "qRg_min": "0.4086283170574641",
#            "qStart": "0.01255",
#            "rsq": "0.9378472247887967"
#        }
#    },
#    "counters": {
#        "comment": ""
#    },
#    "filename": "PAR22na.dat",
#    "history": {},
#    "unit": ""
#}

